"Type","Strain","Media","Outflow Well","name","sample","Description","generation","Population","Parent","Frequency"
"Experimental","DGY2150","glutamine-limited","D09","Experiment_042-Plate_001-Experimental-D9 gap1_ars_6.fcs","gap1_ars_6","GAP1 ARS KO","8","one_copy","Single_cells",63.632328654005
"Experimental","DGY2150","glutamine-limited","D09","Experiment_042-Plate_001-Experimental-D9 gap1_ars_6.fcs","gap1_ars_6","GAP1 ARS KO","8","two_copy","Single_cells",26.8486787778695
"Experimental","DGY2150","glutamine-limited","D09","Experiment_042-Plate_001-Experimental-D9 gap1_ars_6.fcs","gap1_ars_6","GAP1 ARS KO","8","multi_copy","Single_cells",0.00619322873658134
"Experimental","DGY2076","glutamine-limited","E10","Experiment_042-Plate_001-Experimental-E10 gap1_ltr_8.fcs","gap1_ltr_8","GAP1 LTR KO","8","zero_copy","Single_cells",0.525689649913063
"Experimental","DGY2076","glutamine-limited","E10","Experiment_042-Plate_001-Experimental-E10 gap1_ltr_8.fcs","gap1_ltr_8","GAP1 LTR KO","8","one_copy","Single_cells",41.323070352934
"Experimental","DGY2076","glutamine-limited","E10","Experiment_042-Plate_001-Experimental-E10 gap1_ltr_8.fcs","gap1_ltr_8","GAP1 LTR KO","8","two_copy","Single_cells",53.6376300243017
"Experimental","DGY2076","glutamine-limited","E10","Experiment_042-Plate_001-Experimental-E10 gap1_ltr_8.fcs","gap1_ltr_8","GAP1 LTR KO","8","multi_copy","Single_cells",0
"Experimental","DGY2150","glutamine-limited","E04","Experiment_042-Plate_001-Experimental-E4 gap1_ars_1.fcs","gap1_ars_1","GAP1 ARS KO","8","zero_copy","Single_cells",0.12409471885426
"Experimental","DGY2150","glutamine-limited","E04","Experiment_042-Plate_001-Experimental-E4 gap1_ars_1.fcs","gap1_ars_1","GAP1 ARS KO","8","one_copy","Single_cells",32.9776629506062
"Experimental","DGY2150","glutamine-limited","E04","Experiment_042-Plate_001-Experimental-E4 gap1_ars_1.fcs","gap1_ars_1","GAP1 ARS KO","8","two_copy","Single_cells",59.3203271218163
"Experimental","DGY2150","glutamine-limited","E04","Experiment_042-Plate_001-Experimental-E4 gap1_ars_1.fcs","gap1_ars_1","GAP1 ARS KO","8","multi_copy","Single_cells",0.00203433965334852
"Experimental","DGY2150","glutamine-limited","E06","Experiment_042-Plate_001-Experimental-E6 gap1_ars_3.fcs","gap1_ars_3","GAP1 ARS KO","8","zero_copy","Single_cells",0.296578644299269
"Experimental","DGY2150","glutamine-limited","E06","Experiment_042-Plate_001-Experimental-E6 gap1_ars_3.fcs","gap1_ars_3","GAP1 ARS KO","8","one_copy","Single_cells",97.1554948582843
"Experimental","DGY2150","glutamine-limited","E06","Experiment_042-Plate_001-Experimental-E6 gap1_ars_3.fcs","gap1_ars_3","GAP1 ARS KO","8","two_copy","Single_cells",1.72137914165452
"Experimental","DGY2150","glutamine-limited","E06","Experiment_042-Plate_001-Experimental-E6 gap1_ars_3.fcs","gap1_ars_3","GAP1 ARS KO","8","multi_copy","Single_cells",0.00101917059896656
"Experimental","DGY2150","glutamine-limited","E08","Experiment_042-Plate_001-Experimental-E8 gap1_ars_5.fcs","gap1_ars_5","GAP1 ARS KO","8","zero_copy","Single_cells",0.320940057010438
"Experimental","DGY2150","glutamine-limited","E08","Experiment_042-Plate_001-Experimental-E8 gap1_ars_5.fcs","gap1_ars_5","GAP1 ARS KO","8","one_copy","Single_cells",96.0400303508808
"Experimental","DGY2150","glutamine-limited","E08","Experiment_042-Plate_001-Experimental-E8 gap1_ars_5.fcs","gap1_ars_5","GAP1 ARS KO","8","two_copy","Single_cells",2.00561901441667
