"Type","Strain","Media","Outflow Well","name","sample","Description","generation","Population","Parent","Frequency"
"Experimental","DGY1657","glutamine-limited","G04","4_EE_GAP1_ArchMuts_2021_062521_g37_IS-Plate_001-Experimental-G4 gap1_2.fcs","gap1_2","GAP1 WT architecture","37","one_copy","Single_cells",79.2864149604492
"Experimental","DGY1657","glutamine-limited","G04","4_EE_GAP1_ArchMuts_2021_062521_g37_IS-Plate_001-Experimental-G4 gap1_2.fcs","gap1_2","GAP1 WT architecture","37","two_copy","Single_cells",2.2405192745184
"Experimental","DGY1657","glutamine-limited","G04","4_EE_GAP1_ArchMuts_2021_062521_g37_IS-Plate_001-Experimental-G4 gap1_2.fcs","gap1_2","GAP1 WT architecture","37","multi_copy","Single_cells",0.0114791392732661
"Experimental","DGY1657","glutamine-limited","G06","4_EE_GAP1_ArchMuts_2021_062521_g37_IS-Plate_001-Experimental-G6 gap1_4.fcs","gap1_4","GAP1 WT architecture","37","zero_copy","Single_cells",0.488839033024936
"Experimental","DGY1657","glutamine-limited","G06","4_EE_GAP1_ArchMuts_2021_062521_g37_IS-Plate_001-Experimental-G6 gap1_4.fcs","gap1_4","GAP1 WT architecture","37","one_copy","Single_cells",4.7443114573578
"Experimental","DGY1657","glutamine-limited","G06","4_EE_GAP1_ArchMuts_2021_062521_g37_IS-Plate_001-Experimental-G6 gap1_4.fcs","gap1_4","GAP1 WT architecture","37","two_copy","Single_cells",92.2279739423067
"Experimental","DGY1657","glutamine-limited","G06","4_EE_GAP1_ArchMuts_2021_062521_g37_IS-Plate_001-Experimental-G6 gap1_4.fcs","gap1_4","GAP1 WT architecture","37","multi_copy","Single_cells",0.0463110662865729
"Experimental","DGY2071","glutamine-limited","G08","4_EE_GAP1_ArchMuts_2021_062521_g37_IS-Plate_001-Experimental-G8 gap1_all_6.fcs","gap1_all_6","GAP1 LTR + ARS KO","37","zero_copy","Single_cells",0.262817485575837
"Experimental","DGY2071","glutamine-limited","G08","4_EE_GAP1_ArchMuts_2021_062521_g37_IS-Plate_001-Experimental-G8 gap1_all_6.fcs","gap1_all_6","GAP1 LTR + ARS KO","37","one_copy","Single_cells",75.01693940825
"Experimental","DGY2071","glutamine-limited","G08","4_EE_GAP1_ArchMuts_2021_062521_g37_IS-Plate_001-Experimental-G8 gap1_all_6.fcs","gap1_all_6","GAP1 LTR + ARS KO","37","two_copy","Single_cells",19.751350019506
"Experimental","DGY2071","glutamine-limited","G08","4_EE_GAP1_ArchMuts_2021_062521_g37_IS-Plate_001-Experimental-G8 gap1_all_6.fcs","gap1_all_6","GAP1 LTR + ARS KO","37","multi_copy","Single_cells",0.00410652321212246
"Experimental","DGY1657","glutamine-limited","H03","4_EE_GAP1_ArchMuts_2021_062521_g37_IS-Plate_001-Experimental-H3 gap1_1.fcs","gap1_1","GAP1 WT architecture","37","zero_copy","Single_cells",0.467176121169843
"Experimental","DGY1657","glutamine-limited","H03","4_EE_GAP1_ArchMuts_2021_062521_g37_IS-Plate_001-Experimental-H3 gap1_1.fcs","gap1_1","GAP1 WT architecture","37","one_copy","Single_cells",86.033336504212
"Experimental","DGY1657","glutamine-limited","H03","4_EE_GAP1_ArchMuts_2021_062521_g37_IS-Plate_001-Experimental-H3 gap1_1.fcs","gap1_1","GAP1 WT architecture","37","two_copy","Single_cells",12.0081174493452
"Experimental","DGY1657","glutamine-limited","H03","4_EE_GAP1_ArchMuts_2021_062521_g37_IS-Plate_001-Experimental-H3 gap1_1.fcs","gap1_1","GAP1 WT architecture","37","multi_copy","Single_cells",0.301233471795034
"Experimental","DGY1657","glutamine-limited","H05","4_EE_GAP1_ArchMuts_2021_062521_g37_IS-Plate_001-Experimental-H5 gap1_3.fcs","gap1_3","GAP1 WT architecture","37","zero_copy","Single_cells",0.586000186360483
"Experimental","DGY1657","glutamine-limited","H05","4_EE_GAP1_ArchMuts_2021_062521_g37_IS-Plate_001-Experimental-H5 gap1_3.fcs","gap1_3","GAP1 WT architecture","37","one_copy","Single_cells",96.4653628335076
"Experimental","DGY1657","glutamine-limited","H05","4_EE_GAP1_ArchMuts_2021_062521_g37_IS-Plate_001-Experimental-H5 gap1_3.fcs","gap1_3","GAP1 WT architecture","37","two_copy","Single_cells",2.53139656475509
"Experimental","DGY1657","glutamine-limited","H05","4_EE_GAP1_ArchMuts_2021_062521_g37_IS-Plate_001-Experimental-H5 gap1_3.fcs","gap1_3","GAP1 WT architecture","37","multi_copy","Single_cells",0.0134593682379616
"Experimental","DGY1657","glutamine-limited","H07","4_EE_GAP1_ArchMuts_2021_062521_g37_IS-Plate_001-Experimental-H7 gap1_5.fcs","gap1_5","GAP1 WT architecture","37","zero_copy","Single_cells",0.23137820479565
"Experimental","DGY1657","glutamine-limited","H07","4_EE_GAP1_ArchMuts_2021_062521_g37_IS-Plate_001-Experimental-H7 gap1_5.fcs","gap1_5","GAP1 WT architecture","37","one_copy","Single_cells",75.4178814887061
"Experimental","DGY1657","glutamine-limited","H07","4_EE_GAP1_ArchMuts_2021_062521_g37_IS-Plate_001-Experimental-H7 gap1_5.fcs","gap1_5","GAP1 WT architecture","37","two_copy","Single_cells",22.0660102304444
"Experimental","DGY1657","glutamine-limited","H07","4_EE_GAP1_ArchMuts_2021_062521_g37_IS-Plate_001-Experimental-H7 gap1_5.fcs","gap1_5","GAP1 WT architecture","37","multi_copy","Single_cells",0.45445584619056
"Experimental","DGY2076","glutamine-limited","H09","4_EE_GAP1_ArchMuts_2021_062521_g37_IS-Plate_001-Experimental-H9 gap1_ltr_7.fcs","gap1_ltr_7","GAP1 LTR KO","37","zero_copy","Single_cells",0.462770382695508
"Experimental","DGY2076","glutamine-limited","H09","4_EE_GAP1_ArchMuts_2021_062521_g37_IS-Plate_001-Experimental-H9 gap1_ltr_7.fcs","gap1_ltr_7","GAP1 LTR KO","37","one_copy","Single_cells",96.085690515807
